150
15
164
1,3
2,6
3,12
4,10
5,5
6,8
7,12
8,1
9,3
10,3
11,1
12,10
13,14
14,9
15,12
16,10
17,15
18,11
19,6
20,8
21,15
22,14
23,7
24,14
25,10
26,3
27,5
28,1
29,7
30,2
31,10
32,13
33,12
34,14
35,13
36,1
37,1
38,7
39,1
40,8
41,7
42,4
43,14
44,11
45,5
46,9
47,7
48,1
49,3
50,2
51,14
52,13
53,11
54,6
55,13
56,2
57,12
58,12
59,4
60,15
61,14
62,13
63,13
64,5
65,5
66,4
67,3
68,9
69,15
70,13
71,9
72,12
73,7
74,10
75,10
76,7
77,8
78,8
79,14
80,13
81,13
82,12
83,12
84,12
85,15
86,15
87,5
88,12
89,13
90,15
91,12
92,11
93,10
94,12
95,12
96,1
97,12
98,13
99,13
100,14
101,9
102,2
103,5
104,15
105,10
106,6
107,8
108,6
109,3
110,6
111,9
112,4
113,5
114,3
115,10
116,14
117,12
118,13
119,1
120,4
121,3
122,4
123,11
124,14
125,9
126,4
127,13
128,4
129,4
130,12
131,2
132,6
133,11
134,15
135,7
136,4
137,2
138,15
139,6
140,7
141,14
142,8
143,5
144,4
145,15
146,12
147,14
148,1
149,2
150,7
1,2
1,3
1,4
1,6
1,32
1,72
1,131
2,8
3,12
4,5
4,7
4,9
4,10
4,15
4,26
5,54
5,80
5,96
6,19
7,16
7,20
7,33
8,13
8,14
9,11
9,24
9,42
9,45
9,46
9,62
9,92
10,119
11,18
11,59
11,99
12,21
12,29
12,35
12,129
13,17
14,72
15,23
15,139
16,28
16,34
16,37
16,44
16,49
16,53
16,91
17,22
17,130
18,55
20,31
21,29
21,39
21,82
22,56
22,68
22,101
22,118
23,27
24,25
24,75
24,124
25,30
25,38
25,52
25,57
26,36
26,83
26,97
28,69
28,78
28,109
28,128
29,58
29,61
29,90
30,48
30,52
30,60
32,50
32,66
32,73
33,76
34,88
35,41
35,98
36,99
36,100
37,40
38,105
38,120
38,140
39,67
39,82
40,43
40,47
41,70
41,71
41,111
41,139
42,84
43,74
47,51
51,63
51,115
51,122
52,65
52,93
52,103
63,64
63,79
64,77
64,110
65,94
65,121
65,150
66,73
67,87
68,142
70,85
70,104
71,132
74,125
74,127
75,124
76,86
76,113
77,81
77,106
77,107
78,108
79,148
80,117
83,97
83,149
84,102
85,89
89,95
92,114
93,112
95,123
95,132
97,116
99,133
99,144
105,114
107,115
108,145
109,137
110,143
112,121
118,130
118,134
118,136
118,147
119,141
121,126
122,128
132,135
137,138
141,146
