400
40
440
1,3
2,26
3,35
4,7
5,37
6,14
7,18
8,14
9,34
10,24
11,23
12,2
13,3
14,10
15,30
16,19
17,38
18,24
19,10
20,25
21,24
22,40
23,21
24,1
25,15
26,38
27,14
28,5
29,25
30,25
31,18
32,37
33,26
34,31
35,22
36,26
37,20
38,29
39,7
40,23
41,38
42,14
43,26
44,37
45,31
46,7
47,24
48,23
49,19
50,17
51,21
52,26
53,16
54,37
55,2
56,10
57,3
58,26
59,13
60,26
61,4
62,25
63,18
64,25
65,32
66,11
67,21
68,4
69,6
70,27
71,23
72,33
73,6
74,1
75,13
76,37
77,37
78,36
79,23
80,10
81,29
82,5
83,2
84,6
85,23
86,36
87,32
88,14
89,12
90,29
91,29
92,40
93,1
94,23
95,7
96,36
97,32
98,18
99,31
100,9
101,2
102,11
103,21
104,20
105,26
106,6
107,2
108,39
109,38
110,13
111,28
112,40
113,33
114,20
115,21
116,19
117,3
118,10
119,35
120,35
121,8
122,5
123,2
124,17
125,20
126,5
127,1
128,29
129,18
130,16
131,13
132,20
133,20
134,22
135,19
136,40
137,31
138,26
139,39
140,8
141,39
142,23
143,20
144,10
145,31
146,28
147,22
148,11
149,34
150,31
151,8
152,11
153,32
154,33
155,21
156,30
157,9
158,33
159,19
160,23
161,1
162,8
163,40
164,28
165,20
166,8
167,32
168,25
169,24
170,30
171,25
172,8
173,4
174,3
175,18
176,39
177,28
178,23
179,14
180,30
181,38
182,6
183,32
184,10
185,32
186,38
187,29
188,25
189,39
190,21
191,6
192,2
193,7
194,32
195,32
196,29
197,31
198,16
199,20
200,5
201,5
202,32
203,7
204,17
205,13
206,1
207,31
208,3
209,8
210,34
211,14
212,32
213,38
214,40
215,28
216,30
217,12
218,4
219,22
220,12
221,14
222,11
223,12
224,16
225,28
226,1
227,31
228,35
229,13
230,31
231,3
232,40
233,4
234,13
235,26
236,20
237,34
238,18
239,31
240,37
241,9
242,23
243,16
244,31
245,2
246,20
247,27
248,32
249,3
250,33
251,21
252,15
253,33
254,10
255,38
256,37
257,25
258,19
259,33
260,20
261,31
262,19
263,13
264,37
265,21
266,7
267,37
268,29
269,20
270,27
271,21
272,28
273,23
274,16
275,4
276,23
277,23
278,9
279,37
280,27
281,36
282,30
283,35
284,12
285,37
286,35
287,3
288,16
289,21
290,9
291,7
292,37
293,31
294,24
295,17
296,37
297,25
298,32
299,7
300,20
301,16
302,2
303,26
304,34
305,7
306,40
307,11
308,5
309,36
310,1
311,5
312,26
313,6
314,13
315,11
316,31
317,11
318,14
319,4
320,28
321,3
322,10
323,20
324,37
325,19
326,6
327,34
328,11
329,27
330,30
331,37
332,31
333,37
334,5
335,14
336,3
337,40
338,29
339,11
340,26
341,8
342,32
343,11
344,31
345,19
346,28
347,35
348,26
349,39
350,36
351,6
352,1
353,26
354,22
355,32
356,39
357,27
358,39
359,8
360,17
361,5
362,23
363,34
364,31
365,5
366,4
367,5
368,22
369,15
370,9
371,34
372,37
373,15
374,33
375,30
376,30
377,27
378,33
379,22
380,25
381,15
382,25
383,35
384,9
385,31
386,24
387,34
388,5
389,15
390,12
391,33
392,8
393,26
394,23
395,17
396,36
397,21
398,33
399,34
400,3
1,112
1,162
1,276
1,331
2,189
2,192
2,201
2,386
3,115
4,248
4,305
4,313
5,9
5,83
5,320
5,343
5,349
6,210
6,224
7,144
7,252
8,65
9,257
10,75
10,85
10,92
11,64
12,169
12,178
12,219
12,223
12,359
13,211
13,234
13,330
14,349
15,51
15,190
16,182
16,212
16,224
17,206
17,237
17,336
18,209
18,231
19,155
19,271
20,84
20,121
20,161
20,186
21,178
21,298
22,92
22,107
23,135
24,247
25,109
25,258
26,345
26,352
27,59
27,215
27,367
28,320
29,47
29,74
30,387
31,291
32,230
32,265
32,361
33,106
34,98
35,232
36,103
37,38
38,200
38,203
38,376
39,72
39,155
40,42
40,61
40,84
40,151
40,165
40,286
40,290
41,302
42,195
43,96
43,294
44,99
44,244
44,376
45,55
45,137
45,188
45,230
45,242
45,291
46,387
48,153
48,224
48,314
49,98
50,166
50,234
50,351
52,68
52,144
53,270
54,173
55,197
55,349
56,378
57,118
57,398
58,239
60,219
60,318
61,94
61,344
61,361
62,306
62,308
63,337
64,226
64,378
65,72
65,192
66,304
67,231
68,284
69,325
70,82
70,268
70,302
71,340
72,104
72,205
72,248
72,254
72,357
72,363
72,365
72,394
73,339
73,353
74,223
74,280
75,103
76,82
77,171
78,164
79,215
80,138
81,354
83,86
84,115
84,138
84,217
84,244
84,258
84,274
84,292
86,187
86,208
86,220
86,304
87,88
87,233
87,287
87,300
87,395
88,136
88,301
89,209
89,330
90,168
91,122
91,215
93,248
95,101
97,142
98,203
98,211
98,231
98,238
98,259
98,260
98,321
98,369
100,107
100,148
100,254
100,294
100,390
101,106
102,120
102,176
103,110
103,230
103,344
103,358
104,168
104,203
104,207
105,158
106,369
107,399
108,220
111,115
112,233
112,290
112,374
112,378
113,135
114,213
116,239
116,350
117,251
117,385
118,223
119,145
119,148
119,256
119,386
122,186
123,209
124,269
125,378
126,327
127,393
128,136
129,209
130,321
131,173
131,179
131,245
132,207
133,390
134,168
134,365
135,218
135,291
135,310
136,253
137,192
137,231
137,362
139,188
140,248
141,255
141,260
142,184
142,307
142,392
143,277
144,157
145,342
146,158
146,249
146,352
147,168
149,398
150,280
150,299
151,156
152,270
152,379
153,318
154,278
154,282
155,221
156,270
157,184
158,266
158,274
159,223
159,258
160,295
160,319
161,279
163,173
163,197
164,287
165,293
167,248
167,397
169,196
169,391
170,250
171,398
172,259
174,184
174,203
174,335
175,259
176,193
176,241
176,340
177,266
177,273
177,355
178,289
179,234
180,306
180,348
181,381
182,284
183,382
185,261
186,368
187,188
188,351
189,215
190,248
190,325
191,394
194,346
196,299
197,387
198,199
198,223
198,261
198,290
199,296
201,297
202,232
204,329
208,356
209,267
211,223
211,337
213,231
213,364
214,329
215,292
216,295
218,389
219,269
222,303
222,382
223,248
223,362
225,363
227,228
228,358
229,279
231,258
231,326
232,306
232,308
235,331
236,326
237,254
237,284
238,316
238,393
239,268
240,259
240,281
241,317
241,385
243,247
243,292
244,307
245,324
245,398
246,305
248,308
249,272
249,314
250,285
250,370
252,369
253,390
254,334
258,295
258,354
260,348
260,373
260,380
262,351
263,362
264,292
266,332
266,338
266,360
267,268
267,285
267,290
267,301
267,328
267,352
268,388
269,353
269,372
271,285
275,362
277,328
277,375
278,389
281,284
282,294
283,304
284,385
285,341
288,337
290,333
290,396
295,302
295,384
303,354
305,346
305,371
309,338
311,351
312,376
312,400
314,339
315,352
322,369
323,331
327,365
327,377
329,337
332,347
333,383
340,349
345,359
345,389
349,381
355,362
357,358
366,378
384,397
