400
40
419
1,34
2,20
3,23
4,2
5,31
6,3
7,32
8,39
9,39
10,30
11,36
12,20
13,38
14,28
15,25
16,6
17,17
18,2
19,25
20,1
21,12
22,8
23,8
24,22
25,21
26,20
27,15
28,3
29,30
30,31
31,34
32,18
33,14
34,31
35,33
36,7
37,1
38,28
39,19
40,32
41,26
42,28
43,12
44,28
45,33
46,22
47,30
48,16
49,14
50,32
51,38
52,1
53,40
54,12
55,12
56,35
57,13
58,30
59,4
60,19
61,25
62,9
63,4
64,39
65,24
66,36
67,25
68,35
69,26
70,8
71,28
72,13
73,16
74,39
75,24
76,22
77,24
78,3
79,14
80,15
81,34
82,39
83,34
84,36
85,12
86,29
87,34
88,25
89,28
90,12
91,7
92,1
93,22
94,39
95,27
96,17
97,25
98,7
99,13
100,19
101,16
102,38
103,30
104,37
105,32
106,36
107,35
108,34
109,36
110,25
111,15
112,39
113,24
114,31
115,30
116,31
117,17
118,21
119,6
120,4
121,14
122,12
123,18
124,13
125,29
126,3
127,37
128,34
129,32
130,33
131,36
132,32
133,26
134,4
135,7
136,20
137,11
138,23
139,28
140,28
141,7
142,26
143,34
144,33
145,11
146,38
147,28
148,5
149,39
150,22
151,40
152,34
153,6
154,27
155,17
156,17
157,1
158,37
159,16
160,40
161,29
162,15
163,11
164,33
165,17
166,37
167,16
168,9
169,30
170,16
171,36
172,15
173,18
174,10
175,27
176,35
177,23
178,39
179,17
180,28
181,20
182,10
183,29
184,29
185,3
186,11
187,23
188,29
189,36
190,35
191,35
192,23
193,32
194,26
195,16
196,28
197,33
198,26
199,34
200,28
201,28
202,25
203,13
204,32
205,13
206,30
207,32
208,8
209,14
210,29
211,29
212,32
213,20
214,39
215,8
216,7
217,4
218,40
219,12
220,34
221,2
222,3
223,9
224,2
225,5
226,31
227,22
228,8
229,17
230,14
231,40
232,18
233,22
234,35
235,14
236,38
237,26
238,12
239,17
240,18
241,6
242,30
243,12
244,13
245,2
246,39
247,21
248,30
249,2
250,20
251,35
252,8
253,18
254,17
255,38
256,26
257,4
258,15
259,11
260,40
261,16
262,6
263,3
264,15
265,14
266,25
267,27
268,22
269,9
270,33
271,4
272,32
273,10
274,22
275,34
276,9
277,9
278,7
279,10
280,25
281,40
282,31
283,34
284,4
285,26
286,23
287,29
288,27
289,24
290,34
291,21
292,31
293,15
294,18
295,15
296,26
297,31
298,19
299,19
300,14
301,15
302,12
303,5
304,35
305,8
306,8
307,6
308,19
309,9
310,29
311,21
312,28
313,33
314,14
315,33
316,2
317,6
318,16
319,25
320,29
321,20
322,30
323,7
324,16
325,14
326,40
327,27
328,9
329,29
330,18
331,16
332,39
333,26
334,2
335,9
336,12
337,23
338,30
339,12
340,17
341,9
342,12
343,34
344,34
345,2
346,4
347,21
348,33
349,7
350,13
351,7
352,12
353,5
354,25
355,32
356,12
357,30
358,18
359,34
360,3
361,1
362,17
363,25
364,5
365,17
366,1
367,17
368,24
369,17
370,32
371,40
372,8
373,39
374,7
375,28
376,24
377,11
378,23
379,40
380,26
381,32
382,14
383,20
384,30
385,26
386,5
387,13
388,36
389,34
390,38
391,37
392,3
393,5
394,7
395,39
396,27
397,36
398,27
399,13
400,29
1,2
1,3
1,5
1,8
1,9
1,12
1,20
1,36
1,132
2,11
2,14
3,4
3,6
3,13
3,47
3,190
3,284
4,7
4,10
4,45
4,50
4,69
4,127
4,182
4,300
5,15
5,19
5,63
5,87
5,114
5,226
5,266
5,395
6,29
6,57
6,89
6,102
7,21
7,49
7,227
7,283
8,23
8,37
8,40
8,94
9,22
9,28
9,52
9,108
9,117
10,27
10,71
10,85
10,196
10,365
11,16
11,25
11,66
12,280
13,30
13,88
13,224
13,348
14,17
14,90
14,118
14,121
14,221
15,18
15,104
16,35
16,42
16,347
17,76
17,136
17,210
17,275
18,31
18,44
18,73
18,171
18,191
19,261
20,41
20,72
21,26
21,333
22,24
22,165
22,175
22,371
23,245
23,306
23,313
24,43
24,80
24,86
24,99
25,32
25,33
25,46
25,70
25,197
27,62
28,39
28,55
28,59
28,103
28,244
29,38
30,34
30,54
30,93
30,189
31,48
31,56
31,340
32,58
32,61
32,75
32,116
32,150
34,160
34,194
34,363
35,67
35,170
36,206
37,53
37,65
37,157
38,112
38,216
39,60
39,207
39,328
40,140
40,237
41,51
41,122
41,262
41,354
42,215
43,106
44,130
45,77
45,155
46,240
46,329
47,84
48,98
48,111
49,96
49,291
50,79
51,82
51,156
52,139
53,292
53,345
54,83
55,159
55,217
56,68
56,145
56,233
57,95
57,134
57,304
58,293
59,78
59,369
59,379
60,92
60,131
60,149
61,64
61,138
62,91
63,74
63,181
63,288
63,361
66,120
67,177
67,192
68,186
68,343
69,109
69,316
70,176
70,199
71,286
72,241
72,312
73,119
73,125
73,202
74,81
74,105
74,239
74,243
75,115
75,251
76,97
76,144
76,249
77,238
78,265
78,367
80,139
80,256
81,100
81,183
82,128
82,157
83,160
84,154
84,193
84,348
85,167
86,270
88,163
89,101
89,110
89,152
90,179
90,350
91,185
91,286
93,235
95,162
96,123
96,213
97,381
98,172
98,209
100,148
100,153
100,242
100,272
101,107
101,113
101,124
101,133
101,201
101,212
101,267
101,302
102,135
102,252
102,296
102,351
103,346
103,359
107,137
108,230
108,234
109,368
110,174
111,126
111,236
111,340
112,253
113,282
113,338
114,195
115,204
115,222
116,187
117,129
117,142
118,178
118,374
119,211
119,250
120,158
120,400
121,146
122,147
123,151
123,365
125,352
126,180
126,203
126,319
126,380
128,303
130,229
130,297
131,164
133,267
133,307
134,223
134,252
134,254
135,168
136,141
136,143
138,198
139,394
140,317
141,166
144,324
145,169
145,248
145,378
146,188
146,218
147,294
147,353
150,161
151,173
152,305
153,285
153,339
154,220
156,321
156,389
157,200
158,184
158,290
159,205
159,232
159,260
164,289
164,323
165,341
166,179
173,257
176,258
176,315
181,191
181,299
182,360
183,255
183,259
184,251
185,231
186,228
187,320
188,273
188,322
189,208
190,281
192,331
193,279
194,219
200,278
202,214
202,250
202,264
203,269
204,274
205,268
205,309
210,364
212,246
212,318
213,225
213,271
213,298
213,373
214,330
215,390
216,391
219,326
222,247
222,295
222,366
222,396
224,356
226,287
228,352
230,301
231,344
233,277
237,337
240,362
240,385
243,334
245,327
247,263
247,274
249,308
257,377
258,362
259,314
261,276
266,287
268,332
269,399
270,310
271,349
277,355
277,370
281,386
281,393
282,384
283,342
283,397
284,375
285,388
286,383
290,311
290,336
291,387
301,367
302,376
305,325
307,392
309,372
315,335
317,337
327,357
344,358
359,382
364,398
376,390
