600
540
660
1,138
2,439
3,520
4,421
5,324
6,368
7,449
8,149
9,349
10,7
11,95
12,414
13,101
14,261
15,59
16,146
17,151
18,489
19,87
20,451
21,328
22,89
23,78
24,270
25,229
26,342
27,428
28,487
29,169
30,218
31,53
32,122
33,413
34,344
35,48
36,285
37,1
38,504
39,538
40,21
41,238
42,392
43,108
44,334
45,518
46,9
47,528
48,10
49,25
50,445
51,335
52,29
53,292
54,310
55,474
56,240
57,351
58,4
59,529
60,490
61,268
62,415
63,311
64,5
65,493
66,201
67,468
68,62
69,352
70,284
71,405
72,510
73,145
74,259
75,166
76,46
77,377
78,65
79,424
80,358
81,165
82,191
83,200
84,268
85,248
86,314
87,40
88,533
89,372
90,202
91,359
92,131
93,381
94,226
95,264
96,512
97,66
98,498
99,167
100,294
101,139
102,251
103,392
104,222
105,216
106,245
107,65
108,129
109,530
110,73
111,12
112,272
113,183
114,63
115,213
116,77
117,125
118,337
119,161
120,274
121,480
122,363
123,465
124,132
125,187
126,163
127,290
128,436
129,410
130,401
131,74
132,68
133,15
134,344
135,397
136,192
137,121
138,53
139,44
140,462
141,106
142,160
143,389
144,361
145,162
146,113
147,464
148,180
149,536
150,249
151,438
152,523
153,482
154,188
155,333
156,271
157,78
158,383
159,221
160,100
161,266
162,207
163,326
164,519
165,136
166,209
167,446
168,120
169,320
170,219
171,157
172,79
173,16
174,32
175,370
176,244
177,237
178,212
179,102
180,158
181,316
182,178
183,153
184,502
185,233
186,455
187,374
188,287
189,369
190,442
191,205
192,156
193,430
194,295
195,27
196,517
197,110
198,288
199,387
200,356
201,141
202,330
203,476
204,257
205,483
206,20
207,190
208,319
209,195
210,497
211,409
212,2
213,313
214,104
215,312
216,454
217,200
218,208
219,279
220,118
221,117
222,54
223,471
224,246
225,539
226,171
227,28
228,50
229,64
230,480
231,527
232,93
233,338
234,90
235,49
236,289
237,71
238,486
239,42
240,427
241,158
242,478
243,404
244,18
245,496
246,41
247,174
248,43
249,98
250,492
251,433
252,538
253,395
254,243
255,308
256,408
257,473
258,469
259,296
260,173
261,75
262,114
263,57
264,416
265,507
266,364
267,224
268,432
269,3
270,115
271,186
272,535
273,510
274,52
275,283
276,83
277,39
278,357
279,157
280,385
281,232
282,109
283,98
284,460
285,525
286,159
287,393
288,86
289,230
290,126
291,269
292,206
293,301
294,297
295,457
296,444
297,170
298,255
299,463
300,124
301,235
302,33
303,270
304,376
305,459
306,254
307,137
308,501
309,407
310,362
311,128
312,20
313,181
314,154
315,286
316,329
317,97
318,499
319,524
320,115
321,488
322,450
323,116
324,198
325,306
326,167
327,418
328,231
329,168
330,535
331,403
332,194
333,317
334,327
335,437
336,508
337,321
338,76
339,325
340,505
341,193
342,134
343,378
344,531
345,6
346,199
347,217
348,315
349,256
350,280
351,278
352,64
353,148
354,256
355,196
356,66
357,429
358,99
359,365
360,258
361,210
362,189
363,470
364,440
365,338
366,263
367,172
368,147
369,257
370,111
371,175
372,521
373,133
374,156
375,47
376,234
377,425
378,339
379,500
380,89
381,30
382,176
383,56
384,35
385,300
386,452
387,506
388,307
389,91
390,103
391,185
392,17
393,72
394,269
395,443
396,367
397,107
398,354
399,225
400,366
401,281
402,398
403,475
404,253
405,250
406,215
407,161
408,273
409,70
410,262
411,299
412,434
413,302
414,130
415,432
416,331
417,417
418,448
419,534
420,23
421,423
422,423
423,291
424,353
425,219
426,177
427,373
428,55
429,241
430,384
431,485
432,81
433,343
434,304
435,164
436,537
437,19
438,203
439,484
440,360
441,467
442,105
443,8
444,371
445,461
446,82
447,322
448,388
449,431
450,394
451,336
452,239
453,458
454,37
455,509
456,282
457,325
458,323
459,303
460,515
461,341
462,347
463,419
464,516
465,380
466,236
467,11
468,412
469,94
470,262
471,386
472,229
473,228
474,80
475,511
476,50
477,34
478,540
479,57
480,267
481,532
482,22
483,152
484,155
485,441
486,422
487,375
488,477
489,142
490,226
491,144
492,276
493,275
494,495
495,38
496,227
497,150
498,522
499,220
500,119
501,100
502,390
503,217
504,223
505,61
506,260
507,182
508,13
509,318
510,265
511,140
512,143
513,491
514,309
515,31
516,479
517,92
518,382
519,197
520,442
521,277
522,51
523,128
524,481
525,26
526,345
527,204
528,526
529,135
530,242
531,211
532,69
533,96
534,305
535,524
536,171
537,262
538,411
539,456
540,179
541,332
542,514
543,348
544,513
545,519
546,85
547,14
548,57
549,260
550,139
551,293
552,379
553,396
554,326
555,45
556,159
557,88
558,346
559,449
560,298
561,214
562,82
563,127
564,472
565,190
566,340
567,67
568,466
569,453
570,406
571,112
572,84
573,93
574,391
575,420
576,24
577,503
578,494
579,123
580,58
581,247
582,375
583,184
584,71
585,350
586,402
587,294
588,447
589,504
590,399
591,36
592,272
593,435
594,252
595,60
596,32
597,274
598,400
599,426
600,355
1,155
1,204
1,209
1,265
2,417
3,566
4,244
5,339
6,149
6,245
6,361
6,590
7,79
7,149
7,361
7,505
7,522
7,558
7,591
8,222
8,293
8,405
8,470
8,471
9,365
10,132
10,416
11,326
11,382
11,496
12,36
12,566
13,103
14,509
15,139
16,119
17,74
17,173
18,103
18,185
19,371
19,472
19,480
20,593
21,85
21,352
22,41
23,202
24,25
25,402
25,505
26,65
26,108
27,393
27,414
27,476
27,584
28,343
29,388
29,419
30,241
31,439
32,282
32,555
33,169
33,180
33,532
33,547
34,78
34,81
34,168
34,261
34,476
35,580
37,94
37,201
37,385
37,545
38,40
38,357
39,190
39,586
40,154
41,129
42,195
42,351
42,449
42,596
43,171
43,302
43,537
44,66
45,128
46,158
47,168
48,137
48,238
48,410
49,513
50,192
50,550
51,427
52,97
52,311
52,374
52,580
53,392
54,71
54,126
54,232
54,301
54,434
54,455
55,241
55,590
56,333
56,538
57,358
57,549
58,78
58,378
59,185
59,212
59,513
60,68
60,289
60,396
61,79
61,224
61,542
62,253
63,105
63,123
63,365
64,156
64,187
64,336
64,458
64,484
66,305
66,429
67,165
67,209
69,255
70,415
71,600
72,192
72,362
72,573
73,106
73,512
74,222
74,579
75,576
76,161
76,236
77,220
77,333
77,503
78,88
78,239
78,323
78,540
79,116
79,278
79,437
80,89
82,379
82,570
83,273
84,167
84,368
84,506
86,181
86,517
87,90
88,219
88,576
89,165
89,212
89,426
90,325
91,272
92,438
93,182
93,285
93,494
93,519
95,216
95,250
95,316
96,158
97,115
97,176
97,295
98,265
98,516
99,415
100,147
100,183
100,509
101,159
101,194
102,484
102,584
103,242
104,300
105,145
105,404
105,537
106,108
106,146
106,158
106,301
106,453
106,469
107,409
107,462
108,407
108,559
109,275
109,398
110,286
110,339
110,584
110,595
111,457
112,446
113,142
113,218
113,495
114,139
114,301
114,577
117,220
117,593
118,352
119,277
119,567
120,428
121,454
121,521
122,314
122,501
122,584
123,369
123,599
124,226
124,308
125,227
125,399
125,552
127,294
127,303
127,346
127,511
127,590
128,511
129,430
129,560
130,287
130,399
131,258
131,544
132,383
132,596
133,242
133,458
133,594
134,418
135,210
135,276
135,412
135,539
136,379
136,544
136,553
137,364
138,334
139,233
139,380
140,541
141,269
142,200
142,350
143,259
143,335
144,206
144,488
144,588
145,263
145,313
146,382
146,422
146,441
146,509
147,213
148,339
149,179
149,420
150,542
151,268
152,286
153,408
153,500
154,485
157,521
157,541
158,159
158,238
158,254
158,332
158,334
158,435
158,468
158,532
158,546
158,556
159,284
160,459
161,309
161,406
161,475
162,353
163,267
164,290
165,449
165,486
166,403
167,291
167,340
167,580
168,556
170,574
171,343
171,364
171,490
172,216
172,252
172,390
173,522
174,345
175,296
175,348
175,502
175,574
177,270
178,420
179,527
180,320
181,359
181,463
181,584
181,588
182,228
182,237
182,497
184,315
184,493
185,250
185,534
186,435
186,572
187,232
187,249
188,362
189,247
189,331
191,599
192,321
193,575
195,370
196,250
197,321
197,341
198,547
199,276
199,312
199,328
202,576
203,566
205,395
205,468
207,325
207,354
207,456
208,438
208,453
208,516
210,322
211,216
211,257
211,564
212,246
214,235
214,301
214,385
