450
405
471
1,31
2,5
3,405
4,58
5,9
6,16
7,43
8,54
9,152
10,176
11,44
12,235
13,396
14,384
15,276
16,19
17,340
18,208
19,326
20,166
21,256
22,257
23,328
24,249
25,352
26,325
27,192
28,162
29,72
30,27
31,45
32,168
33,107
34,362
35,329
36,60
37,336
38,316
39,206
40,194
41,391
42,104
43,177
44,371
45,233
46,320
47,236
48,365
49,227
50,230
51,286
52,53
53,253
54,295
55,270
56,296
57,78
58,357
59,263
60,327
61,367
62,98
63,150
64,81
65,251
66,259
67,338
68,247
69,359
70,228
71,360
72,384
73,196
74,277
75,268
76,262
77,116
78,333
79,392
80,113
81,100
82,197
83,219
84,108
85,24
86,117
87,349
88,218
89,299
90,345
91,330
92,67
93,131
94,225
95,175
96,224
97,370
98,204
99,401
100,265
101,56
102,122
103,124
104,187
105,391
106,301
107,298
108,269
109,262
110,34
111,84
112,182
113,394
114,101
115,51
116,335
117,337
118,399
119,282
120,40
121,207
122,245
123,26
124,12
125,169
126,104
127,59
128,109
129,171
130,170
131,341
132,212
133,356
134,351
135,59
136,372
137,7
138,366
139,398
140,317
141,73
142,322
143,291
144,51
145,368
146,364
147,171
148,271
149,361
150,11
151,250
152,145
153,68
154,115
155,252
156,111
157,147
158,390
159,274
160,181
161,239
162,32
163,66
164,91
165,4
166,393
167,134
168,10
169,136
170,203
171,314
172,70
173,248
174,297
175,387
176,315
177,238
178,99
179,15
180,87
181,64
182,375
183,255
184,325
185,307
186,241
187,332
188,57
189,240
190,344
191,281
192,58
193,33
194,232
195,347
196,324
197,21
198,157
199,164
200,260
201,334
202,227
203,161
204,290
205,223
206,2
207,374
208,294
209,198
210,127
211,36
212,388
213,3
214,89
215,155
216,80
217,220
218,183
219,126
220,283
221,75
222,71
223,234
224,50
225,363
226,224
227,298
228,222
229,129
230,382
231,178
232,38
233,231
234,105
235,119
236,128
237,368
238,309
239,76
240,272
241,61
242,287
243,8
244,139
245,355
246,193
247,229
248,290
249,306
250,276
251,1
252,149
253,273
254,350
255,300
256,305
257,211
258,275
259,74
260,308
261,130
262,48
263,153
264,289
265,200
266,29
267,377
268,118
269,132
270,362
271,191
272,244
273,140
274,25
275,323
276,288
277,164
278,121
279,188
280,146
281,267
282,237
283,92
284,112
285,101
286,205
287,202
288,292
289,14
290,284
291,313
292,85
293,381
294,184
295,343
296,198
297,46
298,306
299,123
300,110
301,151
302,302
303,279
304,141
305,402
306,79
307,373
308,249
309,30
310,404
311,215
312,386
313,35
314,13
315,114
316,189
317,47
318,97
319,138
320,339
321,18
322,293
323,379
324,17
325,23
326,217
327,42
328,246
329,167
330,285
331,258
332,226
333,55
334,243
335,95
336,41
337,311
338,395
339,181
340,318
341,65
342,142
343,280
344,96
345,173
346,261
347,400
348,104
349,120
350,103
351,156
352,49
353,248
354,102
355,28
356,62
357,125
358,304
359,160
360,249
361,216
362,8
363,39
364,199
365,94
366,403
367,83
368,144
369,235
370,93
371,137
372,378
373,310
374,331
375,355
376,168
377,22
378,287
379,209
380,143
381,186
382,303
383,358
384,254
385,43
386,389
387,179
388,37
389,172
390,90
391,11
392,342
393,133
394,353
395,22
396,275
397,242
398,52
399,278
400,163
401,264
402,154
403,180
404,88
405,195
406,124
407,266
408,82
409,66
410,213
411,7
412,369
413,165
414,158
415,397
416,267
417,319
418,354
419,20
420,348
421,86
422,185
423,380
424,174
425,69
426,106
427,239
428,190
429,51
430,321
431,77
432,11
433,201
434,376
435,119
436,159
437,135
438,383
439,369
440,312
441,63
442,148
443,83
444,221
445,6
446,177
447,210
448,346
449,214
450,385
1,2
1,4
1,9
1,15
1,16
1,385
2,3
2,7
2,60
2,64
2,88
2,93
2,115
2,200
2,214
2,443
3,6
3,41
3,59
3,62
3,129
4,5
4,14
4,212
4,222
5,24
6,20
6,21
6,32
6,47
6,87
6,319
7,8
7,39
7,55
7,72
7,244
8,17
8,65
8,230
8,269
8,399
8,439
9,10
9,264
9,333
9,395
10,11
10,13
10,18
10,23
10,26
10,34
10,35
10,44
10,80
11,12
11,19
11,22
11,134
12,28
12,146
13,27
13,29
13,45
13,177
14,147
14,187
14,208
14,364
15,117
15,127
15,148
15,185
15,254
16,40
16,341
17,58
17,92
17,174
17,176
17,338
18,116
18,125
19,30
19,33
19,42
19,67
19,81
20,36
20,70
20,265
20,301
21,50
22,151
22,180
22,318
22,337
22,426
23,179
24,25
24,163
24,259
25,100
25,202
25,330
25,417
26,53
26,86
27,108
27,143
28,66
28,122
28,322
29,31
29,37
29,43
29,54
30,33
30,175
31,313
32,104
32,182
32,256
33,101
34,61
34,83
34,250
35,51
35,119
35,216
36,38
36,52
37,48
37,69
37,140
38,89
38,224
39,56
40,142
40,154
40,254
41,57
41,158
41,384
42,46
42,94
42,414
43,167
43,298
45,152
45,329
46,82
46,266
48,49
48,235
49,77
49,106
50,63
50,79
50,105
50,284
51,161
51,197
51,229
51,393
52,75
52,170
53,84
53,103
53,109
53,162
53,168
53,171
54,71
54,73
55,68
55,165
56,295
57,411
58,126
58,172
58,228
58,412
60,124
60,131
62,90
62,111
63,284
64,114
64,118
64,233
64,344
65,166
65,261
66,288
67,76
67,153
67,169
68,274
69,96
69,144
69,209
70,74
70,338
70,410
71,78
72,145
72,232
73,221
73,430
74,258
74,396
75,98
75,99
75,190
75,438
76,102
76,183
76,242
77,139
78,112
78,123
79,97
79,107
81,138
81,199
82,252
83,85
83,310
83,334
84,133
84,316
85,327
86,305
86,332
87,91
87,275
87,304
88,277
89,95
89,418
90,188
90,240
91,128
91,173
91,205
93,136
93,198
94,218
94,237
94,307
94,310
96,189
97,278
100,289
100,330
101,195
101,314
102,110
103,155
105,361
105,431
106,220
107,156
107,245
107,340
107,346
108,113
108,243
108,260
109,135
110,183
111,150
111,433
112,120
112,121
112,130
112,137
112,239
112,424
113,268
113,271
113,427
114,345
115,149
115,349
116,160
116,362
118,196
118,204
118,390
119,132
119,210
119,249
120,137
121,206
122,184
122,219
122,342
126,323
127,379
131,181
131,441
132,141
133,164
133,316
134,157
134,207
134,372
134,407
136,297
137,192
138,272
140,193
140,215
140,217
141,211
141,358
142,223
142,312
144,191
146,255
147,262
151,380
152,329
152,360
153,159
156,367
157,231
158,433
159,386
162,335
163,292
163,356
163,400
165,178
166,194
167,267
168,286
168,303
171,203
172,282
173,404
173,449
175,213
175,299
178,378
178,450
179,247
180,324
182,186
183,201
183,238
183,306
184,342
185,293
187,226
187,351
189,383
190,251
191,429
192,234
194,280
194,321
194,394
194,439
195,347
196,387
198,417
199,309
200,373
201,227
204,270
204,432
205,245
209,291
209,339
212,257
212,296
216,248
218,371
219,225
219,287
219,300
219,331
219,388
220,308
220,374
221,403
224,236
228,328
228,422
229,415
229,440
230,402
231,331
232,276
232,290
233,391
234,294
235,263
236,281
236,389
236,401
237,241
239,311
240,246
240,436
247,405
248,415
249,350
249,352
250,325
251,253
252,320
255,279
256,392
260,273
261,434
262,357
263,315
265,420
268,353
268,377
270,365
272,419
274,326
274,378
282,283
282,366
282,413
283,285
284,355
284,381
286,302
287,445
290,369
291,315
293,421
294,343
294,408
295,382
298,317
298,406
298,424
301,359
301,438
303,370
303,397
323,348
325,444
327,376
328,423
332,336
333,377
333,425
336,447
340,416
341,354
351,442
354,363
366,368
370,375
374,437
377,446
396,398
401,409
415,428
427,448
429,435
