600
60
660
1,55
2,2
3,37
4,38
5,39
6,13
7,7
8,10
9,10
10,7
11,4
12,31
13,58
14,57
15,53
16,20
17,48
18,46
19,41
20,49
21,50
22,60
23,33
24,56
25,37
26,46
27,19
28,7
29,16
30,47
31,14
32,23
33,5
34,21
35,4
36,26
37,52
38,17
39,51
40,51
41,33
42,48
43,37
44,24
45,52
46,2
47,3
48,29
49,53
50,58
51,49
52,9
53,35
54,49
55,8
56,45
57,1
58,31
59,5
60,51
61,43
62,5
63,3
64,60
65,41
66,60
67,46
68,42
69,12
70,45
71,8
72,30
73,32
74,32
75,6
76,41
77,10
78,44
79,6
80,53
81,57
82,27
83,51
84,46
85,21
86,21
87,39
88,45
89,21
90,58
91,18
92,42
93,31
94,9
95,30
96,43
97,25
98,17
99,29
100,33
101,21
102,28
103,49
104,35
105,42
106,56
107,31
108,43
109,14
110,51
111,26
112,12
113,58
114,10
115,41
116,55
117,49
118,25
119,56
120,7
121,1
122,11
123,21
124,39
125,17
126,39
127,46
128,37
129,57
130,12
131,48
132,53
133,11
134,57
135,25
136,16
137,28
138,5
139,10
140,14
141,54
142,39
143,24
144,17
145,26
146,60
147,1
148,32
149,14
150,60
151,34
152,4
153,39
154,59
155,42
156,19
157,60
158,23
159,19
160,20
161,12
162,11
163,60
164,25
165,10
166,9
167,21
168,10
169,41
170,39
171,36
172,46
173,24
174,2
175,17
176,11
177,19
178,42
179,34
180,10
181,55
182,51
183,24
184,32
185,3
186,54
187,57
188,10
189,1
190,30
191,36
192,19
193,55
194,30
195,46
196,54
197,21
198,37
199,2
200,46
201,8
202,48
203,38
204,22
205,59
206,4
207,34
208,18
209,45
210,27
211,1
212,49
213,43
214,46
215,6
216,6
217,4
218,51
219,16
220,57
221,18
222,23
223,35
224,19
225,55
226,38
227,46
228,22
229,37
230,23
231,34
232,11
233,22
234,31
235,60
236,22
237,14
238,8
239,3
240,22
241,33
242,40
243,60
244,9
245,29
246,56
247,45
248,14
249,12
250,48
251,44
252,41
253,33
254,13
255,23
256,52
257,11
258,25
259,36
260,20
261,14
262,39
263,40
264,25
265,2
266,23
267,7
268,39
269,57
270,5
271,40
272,44
273,19
274,13
275,56
276,16
277,22
278,60
279,56
280,51
281,8
282,16
283,8
284,59
285,7
286,51
287,36
288,13
289,45
290,22
291,27
292,7
293,50
294,41
295,48
296,45
297,13
298,3
299,60
300,60
301,2
302,59
303,36
304,12
305,45
306,59
307,29
308,37
309,47
310,24
311,22
312,12
313,3
314,29
315,9
316,39
317,41
318,10
319,33
320,21
321,6
322,9
323,51
324,44
325,50
326,55
327,14
328,2
329,14
330,58
331,52
332,42
333,35
334,28
335,59
336,3
337,41
338,49
339,31
340,40
341,26
342,40
343,41
344,7
345,49
346,35
347,58
348,51
349,55
350,14
351,12
352,7
353,10
354,27
355,37
356,18
357,57
358,36
359,57
360,28
361,25
362,59
363,57
364,56
365,9
366,25
367,9
368,47
369,19
370,49
371,9
372,16
373,59
374,7
375,43
376,33
377,28
378,17
379,7
380,35
381,43
382,12
383,36
384,33
385,15
386,40
387,11
388,26
389,60
390,18
391,27
392,25
393,36
394,54
395,6
396,34
397,11
398,28
399,50
400,49
401,51
402,60
403,59
404,8
405,44
406,44
407,37
408,53
409,17
410,7
411,39
412,21
413,53
414,10
